doc_id,source,title,url,drugs,access,doi,n_chunks,en_bronze
39018058,pubmed,Systemic Immunomodulatory Treatments for Atopic Dermatitis: Living Systematic Review and Network Meta-Analysis Update.,https://pubmed.ncbi.nlm.nih.gov/39018058/,dupilumab; lebrikizumab; upadacitinib; abrocitinib,,,6,si
39018121,pubmed,Efficacy and safety of abrocitinib in Chinese patients with moderate-to-severe atopic dermatitis: A post hoc analysis of the JADE REGIMEN phase 3 trial.,https://pubmed.ncbi.nlm.nih.gov/39018121/,abrocitinib,,,1,no
39023404,pubmed,"Effectiveness, Safety, and Long-Term Continuation Rate Analysis of Dupilumab Treatment in Adolescents with Atopic Dermatitis: A Single-Center Real-Life Retrospective Study.",https://pubmed.ncbi.nlm.nih.gov/39023404/,atopic_dermatitis,,,1,no
39024597,pubmed,The treatment journey of children with moderate to severe atopic dermatitis in Türkiye: unmet needs.,https://pubmed.ncbi.nlm.nih.gov/39024597/,dupilumab,,,4,no
39027698,pubmed,Systematic review and network meta-analysis of the risk of malignancy with biologic therapies and selective Janus kinase-1 inhibitors in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39027698/,dupilumab; tralokinumab; upadacitinib; abrocitinib,,,3,no
39031274,pubmed,Fungal Head and Neck Dermatitis: Current Understanding and Management.,https://pubmed.ncbi.nlm.nih.gov/39031274/,dupilumab; tralokinumab,,,3,si
39031980,pubmed,Response to upadacitinib in a patient with atopic dermatitis and HIV.,https://pubmed.ncbi.nlm.nih.gov/39031980/,upadacitinib,,,1,no
39032788,pubmed,"Response to Hasan et al's ""Dupilumab therapy for atopic dermatitis is associated with increased risk of cutaneous T cell lymphoma: A retrospective cohort study"".",https://pubmed.ncbi.nlm.nih.gov/39032788/,dupilumab,,,1,no
39037922,pubmed,Therapeutic Modulation of Dupilumab in Patients with Severe Atopic Dermatitis®: Clinical Effectiveness in Real Life.,https://pubmed.ncbi.nlm.nih.gov/39037922/,dupilumab,,,4,si
39038586,pubmed,"Dupilumab treatment decreases MBC2s, correlating with reduced IgE levels in pediatric atopic dermatitis.",https://pubmed.ncbi.nlm.nih.gov/39038586/,dupilumab,,,3,no
39039360,pubmed,"Dupilumab in Patients with Atopic Dermatitis: A Multicentric, Long-Term, Real-World Portuguese Study.",https://pubmed.ncbi.nlm.nih.gov/39039360/,dupilumab,,,4,no
39043675,pubmed,"Drug survival analysis of dupilumab and associated predictors in patients with atopic dermatitis in South Korea: single-center, retrospective study.",https://pubmed.ncbi.nlm.nih.gov/39043675/,dupilumab,,,3,no
39044673,pubmed,"A prospective observational cohort study comparing the treatment effectiveness and safety of ciclosporin, dupilumab and methotrexate in adult and paediatric patients with atopic dermatitis: results from the UK-Irish A-STAR register.",https://pubmed.ncbi.nlm.nih.gov/39044673/,dupilumab,,,5,no
39046661,pubmed,Sustained clinical and histopathological remission in a patient with eosinophilic esophagitis and type-2 comorbidities at 18 months after discontinuation of dupilumab.,https://pubmed.ncbi.nlm.nih.gov/39046661/,dupilumab,,,3,no
39048775,pubmed,Upadacitinib for Refractory Paediatric Atopic Dermatitis: A Real-World Study on Effectiveness and Safety in Dupilumab Nonresponders.,https://pubmed.ncbi.nlm.nih.gov/39048775/,dupilumab; upadacitinib,,,1,no
39058673,pubmed,Efficacy and safety of upadacitinib in the treatment of moderate-to-severe atopic dermatitis: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/39058673/,upadacitinib,,,4,no
39064029,pubmed,Blocking the IL-4/IL-13 Axis versus the JAK/STAT Pathway in Atopic Dermatitis: How Can We Choose?,https://pubmed.ncbi.nlm.nih.gov/39064029/,dupilumab; tralokinumab; lebrikizumab; upadacitinib; baricitinib; abrocitinib,,,3,no
39064040,pubmed,A Comprehensive Review of Biologics in Phase III and IV Clinical Trials for Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39064040/,dupilumab; tralokinumab; lebrikizumab; nemolizumab,,,3,si
39067461,pubmed,"Nemolizumab with concomitant topical therapy in adolescents and adults with moderate-to-severe atopic dermatitis (ARCADIA 1 and ARCADIA 2): results from two replicate, double-blind, randomised controlled phase 3 trials.",https://pubmed.ncbi.nlm.nih.gov/39067461/,nemolizumab,,,8,si
39069839,pubmed,Italian healthcare resource consumptions and direct costs of adults with atopic dermatitis before and after dupilumab treatment.,https://pubmed.ncbi.nlm.nih.gov/39069839/,dupilumab,,,4,no
39072802,pubmed,Drug survival of abrocitinib compared to dupilumab in adult patients with atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39072802/,dupilumab; abrocitinib,,,1,si
39077906,pubmed,Pharmacokinetics and pharmacodynamics of itepekimab in adults with moderate-to-severe atopic dermatitis: Results from two terminated phase II trials.,https://pubmed.ncbi.nlm.nih.gov/39077906/,dupilumab,,,3,si
39078584,pubmed,Efficacy of Upadacitinib and Dupilumab on Achieving Stringent and Composite Skin and Itch Outcomes: an Indirect Comparison of Adults with Moderate-to-Severe Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39078584/,dupilumab; upadacitinib,,,4,si
39080841,pubmed,"Dupilumab: Mechanism of action, clinical, and translational science.",https://pubmed.ncbi.nlm.nih.gov/39080841/,dupilumab,,,2,si
39085148,pubmed,[Efficacy and safety of dupilumab in the treatment of moderate to severe atopic dermatitis].,https://pubmed.ncbi.nlm.nih.gov/39085148/,dupilumab,,,5,no
39093208,pubmed,[Severe atopic dermatitis in childhood in the era of personalized medicine].,https://pubmed.ncbi.nlm.nih.gov/39093208/,dupilumab; tralokinumab; upadacitinib; abrocitinib,,,3,no
39093288,pubmed,Dupilumab treatment in paediatric atopic dermatitis (2-18 years): Spanish multicentre retrospective real-world study.,https://pubmed.ncbi.nlm.nih.gov/39093288/,dupilumab,,,4,no
39093486,pubmed,Correction: Cost-Effectiveness of Dupilumab and Oral Janus Kinase Inhibitors for the Treatment of Moderate-to-Severe Atopic Dermatitis in Singapore.,https://pubmed.ncbi.nlm.nih.gov/39093486/,dupilumab,,,1,no
39097196,pubmed,Comparative safety of oral Janus kinase inhibitors versus dupilumab in patients with atopic dermatitis: A population-based cohort study.,https://pubmed.ncbi.nlm.nih.gov/39097196/,dupilumab; upadacitinib; baricitinib; abrocitinib,,,4,si
39101303,pubmed,Safety and efficacy of biologic drugs in children or adolescents with atopic dermatitis: A systematic review and meta-analysis of randomized controlled trials.,https://pubmed.ncbi.nlm.nih.gov/39101303/,dupilumab; tralokinumab; lebrikizumab,,,4,no
39104652,pubmed,"Re-engagement, quality of life, and burden of treatment in adults on dupilumab for severe atopic dermatitis-A mixed methods study.",https://pubmed.ncbi.nlm.nih.gov/39104652/,dupilumab,,,4,no
39104653,pubmed,Abrocitinib may improve itch and quality of life in patients with itch-dominant atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39104653/,abrocitinib,,,4,si
39105881,pubmed,Oral Janus Kinase Inhibitors in Pediatric Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39105881/,upadacitinib; baricitinib; abrocitinib,,,3,no
39110139,pubmed,More Time Spent with Clear Skin and No Itch with Upadacitinib versus Dupilumab for Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39110139/,dupilumab; upadacitinib,,,5,si
39110432,pubmed,Long-Term Effectiveness and Reasons for Discontinuation of Dupilumab in Patients With Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39110432/,dupilumab,,,6,si
39111594,pubmed,Comments on the risk of cutaneous T cell lymphoma among patients with atopic dermatitis receiving dupilumab.,https://pubmed.ncbi.nlm.nih.gov/39111594/,dupilumab,,,1,no
39116944,pubmed,"Response to Hasan et al, ""Dupilumab therapy for atopic dermatitis is associated with increased risk of cutaneous T cell lymphoma: A retrospective cohort study"".",https://pubmed.ncbi.nlm.nih.gov/39116944/,atopic_dermatitis,,,1,no
39119011,pubmed,Exploring the Complexities of Atopic Dermatitis: Pathophysiological Mechanisms and Therapeutic Approaches.,https://pubmed.ncbi.nlm.nih.gov/39119011/,dupilumab,,,3,no
39119322,pubmed,Atopic Dermatitis Onset in a Melanoma Patient Under Pembrolizumab Therapy: A Case of Successful Treatment with Dupilumab.,https://pubmed.ncbi.nlm.nih.gov/39119322/,dupilumab,,,1,no
39119679,pubmed,The role of nemolizumab in the treatment of atopic dermatitis for the adult population.,https://pubmed.ncbi.nlm.nih.gov/39119679/,nemolizumab,,,2,si
39122503,pubmed,Interleukin-13 Inhibitors in the Treatment of Atopic Dermatitis: The Role of Tralokinumab.,https://pubmed.ncbi.nlm.nih.gov/39122503/,tralokinumab,,,3,no
39122513,pubmed,Real-World Experience of Upadacitinib Dosing Reduction in Patients with Moderate Atopic Dermatitis: A Case Series Study in Taiwan.,https://pubmed.ncbi.nlm.nih.gov/39122513/,upadacitinib,,,1,no
39123054,pubmed,Patients with Moderate-to-Severe Atopic Dermatitis Maintain Stable Response with No or Minimal Fluctuations with 1 Year of Lebrikizumab Treatment.,https://pubmed.ncbi.nlm.nih.gov/39123054/,lebrikizumab,,,5,si
39124825,pubmed,Does Body Mass Index Impact the Clinical Response to Dupilumab Therapy in Atopic Dermatitis? A Monocentric Study of 170 Patients.,https://pubmed.ncbi.nlm.nih.gov/39124825/,dupilumab,,,3,no
39129394,pubmed,Tralokinumab-induced injection-site reactions.,https://pubmed.ncbi.nlm.nih.gov/39129394/,tralokinumab,,,1,no
39137288,pubmed,Histological features of immune cell infiltrate in lesional skin correlate with therapeutic response to dupilumab.,https://pubmed.ncbi.nlm.nih.gov/39137288/,dupilumab,,,3,no
39139304,pubmed,Efficacy and Safety of Upadacitinib in Moderate-to-Severe Atopic Dermatitis: A Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/39139304/,upadacitinib,,,3,no
39142926,pubmed,"Pharmacokinetics, Safety, Tolerability, and Exploratory Efficacy of Upadacitinib in Children with Severe Atopic Dermatitis.",https://pubmed.ncbi.nlm.nih.gov/39142926/,upadacitinib,,,5,si
39147994,pubmed,Extended Half-life Antibodies: A Narrative Review of a New Approach in the Management of Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39147994/,atopic_dermatitis,,,3,no
39148480,pubmed,Differences in immunological profile in atopic dermatitis patients with and without dupilumab therapy.,https://pubmed.ncbi.nlm.nih.gov/39148480/,dupilumab,,,4,si
39148538,pubmed,A risk-scoring system to predict dupilumab-associated ocular surface disease in patients with atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39148538/,dupilumab,,,3,no
39152529,pubmed,Higher prevalence of dupilumab-induced ocular adverse events in atopic dermatitis compared to asthma: A daily practice analysis.,https://pubmed.ncbi.nlm.nih.gov/39152529/,dupilumab,,,4,no
39157196,pubmed,Real-life management of atopic dermatitis patients with an inadequate response to on-label use of dupilumab.,https://pubmed.ncbi.nlm.nih.gov/39157196/,dupilumab,,,3,no
39158477,pubmed,"Therapeutic monoclonal antibodies in allergy: Targeting IgE, cytokine, and alarmin pathways.",https://pubmed.ncbi.nlm.nih.gov/39158477/,atopic_dermatitis,,,4,no
39161703,pubmed,Tralokinumab for the Treatment of Adult Atopic Dermatitis in Special Populations.,https://pubmed.ncbi.nlm.nih.gov/39161703/,tralokinumab,,,5,si
39162764,pubmed,Management of Moderate-to-Severe Atopic Dermatitis in Adults: A Cross-Sectional Survey of Dermatologists Within the Asia-Pacific Region.,https://pubmed.ncbi.nlm.nih.gov/39162764/,dupilumab,,,4,no
39163276,pubmed,"Efficacy, Safety, and Early Relapse After Cessation of Upadacitinib Versus Dupilumab in Adolescents with Moderate-to-Severe Atopic Dermatitis®: A Real-World Study in China.",https://pubmed.ncbi.nlm.nih.gov/39163276/,dupilumab; upadacitinib,,,5,si
39166365,pubmed,Evaluation of dupilumab on the disease burden in children and adolescents with atopic dermatitis: A population-based cohort study.,https://pubmed.ncbi.nlm.nih.gov/39166365/,dupilumab,,,5,si
39172209,pubmed,Consensus Recommendations for the Management of Atopic Dermatitis in the United Arab Emirates.,https://pubmed.ncbi.nlm.nih.gov/39172209/,dupilumab; tralokinumab; upadacitinib; baricitinib; abrocitinib,,,3,no
39173884,pubmed,Tralokinumab as an effective alternative after dupilumab treatment failure in moderate-to-severe atopic dermatitis: A real-world study.,https://pubmed.ncbi.nlm.nih.gov/39173884/,dupilumab; tralokinumab,,,1,si
39175817,pubmed,A comprehensive analysis on the safety of two biologics dupilumab and omalizumab.,https://pubmed.ncbi.nlm.nih.gov/39175817/,dupilumab,,,3,no
39176469,pubmed,Budget impact and cost per responder analysis of upadacitinib for the treatment of moderate to severe atopic dermatitis from the perspective of the social security and the private sector in Argentina.,https://pubmed.ncbi.nlm.nih.gov/39176469/,upadacitinib,,,3,si
39177378,pubmed,A case of immunoglobulin G4-related disease complicated by atopic dermatitis responsive to upadacitinib treatment.,https://pubmed.ncbi.nlm.nih.gov/39177378/,upadacitinib,,,3,no
39178993,pubmed,Dupilumab reduces inflammatory biomarkers in pediatric patients with moderate-to-severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39178993/,dupilumab,,,4,si
39182689,pubmed,"Response to Hasan et al., ""[Dupilumab therapy for atopic dermatitis is associated with increased risk of cutaneous T-cell lymphoma: a retrospective cohort study]"".",https://pubmed.ncbi.nlm.nih.gov/39182689/,atopic_dermatitis,,,1,no
39185064,pubmed,Use of dupilumab for recalcitrant bullous pemphigoid: A case report.,https://pubmed.ncbi.nlm.nih.gov/39185064/,dupilumab,,,2,no
39187014,pubmed,"Response to Hasan et al., ""Dupilumab therapy for atopic dermatitis is associated with increased risk of cutaneous T-cell lymphoma: A retrospective cohort study"".",https://pubmed.ncbi.nlm.nih.gov/39187014/,atopic_dermatitis,,,1,no
39193341,pubmed,Assessing the real-world safety of tralokinumab for atopic dermatitis: insights from a comprehensive analysis of FAERS data.,https://pubmed.ncbi.nlm.nih.gov/39193341/,tralokinumab,,,4,no
39200305,pubmed,Biologic and Small Molecule Therapy in Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39200305/,dupilumab; tralokinumab; lebrikizumab; nemolizumab,,,3,si
39201826,pubmed,"Biologics and Small Molecule Targeted Therapies for Pediatric Alopecia Areata, Psoriasis, Atopic Dermatitis, and Hidradenitis Suppurativa in the US: A Narrative Review.",https://pubmed.ncbi.nlm.nih.gov/39201826/,dupilumab; tralokinumab; upadacitinib; baricitinib; abrocitinib,,,5,no
39202212,pubmed,The Usefulness of Line-Field Confocal Optical Coherence Tomography in Monitoring Epidermal Changes in Atopic Dermatitis in Response to Treatment: A Pilot Study.,https://pubmed.ncbi.nlm.nih.gov/39202212/,dupilumab,,,5,no
39202657,pubmed,Restoration of Skin Barrier Abnormalities with IL4/13 Inhibitors and Jak Inhibitors in Atopic Dermatitis: A Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/39202657/,dupilumab,,,4,no
39203933,pubmed,Dupilumab as Therapeutic Option in Polysensitized Atopic Dermatitis Patients Suffering from Food Allergy.,https://pubmed.ncbi.nlm.nih.gov/39203933/,dupilumab,,,4,no
39212958,pubmed,Meta-Analysis of Noncompartmental Pharmacokinetic Parameters to Evaluate the Impact of CYP2C19 and CYP2C9 Genetic Polymorphisms on Abrocitinib Exposure.,https://pubmed.ncbi.nlm.nih.gov/39212958/,abrocitinib,,,4,no
39214920,pubmed,Interleukin-1α inhibitor bermekimab in patients with atopic dermatitis: randomized and nonrandomized studies.,https://pubmed.ncbi.nlm.nih.gov/39214920/,dupilumab,,,3,si
39218355,pubmed,Dupilumab is associated with reduced risk of acute upper respiratory infections in patients with atopic dermatitis compared with nontargeted immunosuppressants: A multicenter cohort study.,https://pubmed.ncbi.nlm.nih.gov/39218355/,dupilumab,,,1,no
39221836,pubmed,Bullous Pemphigoid that Developed During Nemolizumab Treatment for Atopic Dermatitis: Two Case Reports.,https://pubmed.ncbi.nlm.nih.gov/39221836/,nemolizumab,,,1,no
39236226,pubmed,An expert consensus on managing dupilumab-related ocular surface disorders in people with atopic dermatitis 2024.,https://pubmed.ncbi.nlm.nih.gov/39236226/,dupilumab; tralokinumab; lebrikizumab,,,6,si
39248292,pubmed,Lebrikizumab Combined with Topical Corticosteroids Improves Patient-reported Outcomes in Japanese Patients with Moderate-to-severe Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39248292/,lebrikizumab,,,3,si
39249591,pubmed,"Improvement Across Dimensions of Disease with Lebrikizumab Use in Atopic Dermatitis: Two Phase 3, Randomized, Double-Blind, Placebo-Controlled Monotherapy Trials (ADvocate1 and ADvocate2).",https://pubmed.ncbi.nlm.nih.gov/39249591/,lebrikizumab,,,4,si
39250163,pubmed,Cost per responder analysis of abrocitinib versus dupilumab in moderate to severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39250163/,dupilumab; abrocitinib,,,5,no
39251029,pubmed,Decoupling the association of dupilumab with cutaneous T-cell lymphoma.,https://pubmed.ncbi.nlm.nih.gov/39251029/,dupilumab,,,1,no
39253106,pubmed,Biomarkers and patient-related factors associated with clinical outcomes in dupilumab-treated atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39253106/,dupilumab,,,5,si
39257480,pubmed,Rapid Remission With Upadacitinib in a Child With Refractory Crohn's Disease and ATM Mutation: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/39257480/,upadacitinib,,,2,si
39258033,pubmed,Drug-Induced Alopecia Areata From Upadacitinib.,https://pubmed.ncbi.nlm.nih.gov/39258033/,upadacitinib,,,1,no
39265658,pubmed,Factors Associated With Dupilumab Response in Atopic Dermatitis: A Systematic Review and Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/39265658/,dupilumab,,,4,no
39267577,pubmed,Short- and long-term cost-effectiveness of abrocitinib versus dupilumab in adults with moderate-to-severe atopic dermatitis in China.,https://pubmed.ncbi.nlm.nih.gov/39267577/,dupilumab; abrocitinib,,,4,no
39277874,pubmed,Possibility of maintaining remission with topical therapy alone after withdrawal of dupilumab in Japanese patients with atopic dermatitis and their characteristics in the real world.,https://pubmed.ncbi.nlm.nih.gov/39277874/,dupilumab,,,3,no
39278714,pubmed,Special Considerations in Atopic Dermatitis in Young Children.,https://pubmed.ncbi.nlm.nih.gov/39278714/,atopic_dermatitis,,,2,no
39279042,pubmed,Molluscum contagiosum under treatment with upadacitinib for atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39279042/,upadacitinib,,,1,no
39282615,pubmed,Successful treatment of the dupilumab-induced psoriatic dermatitis/arthritis and atopic dermatitis with a JAK inhibitor: A case report and literature review.,https://pubmed.ncbi.nlm.nih.gov/39282615/,dupilumab; upadacitinib,,,1,no
39291931,pubmed,Single-centre experience with tralokinumab in dupilumab-experienced and naïve patients with atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39291931/,dupilumab; tralokinumab,,,1,no
39298765,pubmed,Prurigo Nodularis Mechanisms and Current Management Options.,https://pubmed.ncbi.nlm.nih.gov/39298765/,dupilumab,,,2,no
39299467,pubmed,Opportunities of topical drug products in a changing dermatological landscape.,https://pubmed.ncbi.nlm.nih.gov/39299467/,dupilumab,,,4,no
39300482,pubmed,Severe exacerbation of facial dermatitis with swelling following introduction of abrocitinib in a patient with atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39300482/,dupilumab; abrocitinib,,,3,no
39306032,pubmed,Superficial Conjunctival Cells from Dupilumab-Treated Patients with Atopic Dermatitis with Ocular Adverse Events Display a Transcriptomic Psoriasis Signature.,https://pubmed.ncbi.nlm.nih.gov/39306032/,dupilumab,,,3,no
39309693,pubmed,Effectiveness and safety of dupilumab in moderate-to-severe atopic dermatitis patients with chronic renal insufficiency: a real-world retrospective study in China.,https://pubmed.ncbi.nlm.nih.gov/39309693/,dupilumab,,,1,no
39310604,pubmed,Resolution of Molluscum Contagiosum After Discontinuation of Topical Corticosteroids During Dupilumab Therapy for Atopic Dermatitis: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/39310604/,dupilumab,,,2,no
39310904,pubmed,Pustular Psoriasis Induced by Dupilumab: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/39310904/,dupilumab,,,1,no
39311694,pubmed,Predictive Factors for Long-Term High Responders to Upadacitinib Treatment in Patients with Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39311694/,upadacitinib,,,3,no
39312340,pubmed,Efficacy and safety of upadacitinib in the treatment of moderate-to-severe atopic dermatitis in adolescents: A systematic review and meta-analysis of randomized controlled trials.,https://pubmed.ncbi.nlm.nih.gov/39312340/,upadacitinib,,,5,no
39315780,pubmed,"Baricitinib for atopic dermatitis in real life: effectiveness, safety profile, and adherence.",https://pubmed.ncbi.nlm.nih.gov/39315780/,atopic_dermatitis,,,1,si
39318611,pubmed,Dupilumab treatment reduces caregiver-reported skin pain in patients with moderate-to-severe atopic dermatitis aged 6 months to 5 years.,https://pubmed.ncbi.nlm.nih.gov/39318611/,dupilumab,,,3,no
39320302,pubmed,Cutaneous T-Cell Lymphoma and Dupilumab Use: A Multifactorial and Complex Story.,https://pubmed.ncbi.nlm.nih.gov/39320302/,dupilumab,,,1,no
39323043,pubmed,Updated insights into the molecular pathogenesis of canine atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39323043/,dupilumab,,,19,no
39325652,pubmed,Post-marketing safety of tralokinumab: a real-world pharmacovigilance study based on the FDA adverse event reporting system.,https://pubmed.ncbi.nlm.nih.gov/39325652/,tralokinumab,,,3,no
39332980,pubmed,Cytokine profile of the stratum corneum in atopic dermatitis lesions differs between the face and the trunk.,https://pubmed.ncbi.nlm.nih.gov/39332980/,dupilumab,,,4,si
39337910,pubmed,Off-Label Uses of Abrocitinib: Review of Emerging Therapeutic Applications beyond Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39337910/,abrocitinib,,,2,no
39340076,pubmed,Dupilumab and House Dust Mite Immunotherapy in Patients with Atopic Dermatitis: A Preliminary Study.,https://pubmed.ncbi.nlm.nih.gov/39340076/,dupilumab,,,4,no
39340963,pubmed,Herpes virus reactivation induced by abrocitinib: A real-world pharmacovigilance analysis of the FDA Adverse Event Reporting System (FAERS) database.,https://pubmed.ncbi.nlm.nih.gov/39340963/,dupilumab; baricitinib; abrocitinib,,,3,no
39343173,pubmed,CERS1 is a biomarker of Staphylococcus aureus abundance and atopic dermatitis severity.,https://pubmed.ncbi.nlm.nih.gov/39343173/,dupilumab,,,4,si
39344158,pubmed,"Extrapolation of Upadacitinib Efficacy in Juvenile Idiopathic Arthritis Leveraging Pharmacokinetics, Exposure-Response Models, and Real-World Patient Data.",https://pubmed.ncbi.nlm.nih.gov/39344158/,upadacitinib,,,3,no
39349183,pubmed,"The effect of dupilumab on caregiver- and patient-reported outcomes in young children with moderate-to-severe atopic dermatitis: Results from a placebo-controlled, phase 3 study.",https://pubmed.ncbi.nlm.nih.gov/39349183/,dupilumab,,,3,no
39355727,pubmed,Atopic dermatitis in 32 children treated with dupilumab in real life. A new contribution.,https://pubmed.ncbi.nlm.nih.gov/39355727/,dupilumab,,,1,no
39357651,pubmed,"Commentary: Response to ""Dupilumab therapy for atopic dermatitis is associated with increased risk of cutaneous T cell lymphoma: A retrospective cohort study"".",https://pubmed.ncbi.nlm.nih.gov/39357651/,dupilumab,,,1,no
39360077,pubmed,Refractory Dupilumab-Induced Inflammatory Arthritis Treated by Upadacitinib: A 'Janus Kinase (JAK)' of All Trades.,https://pubmed.ncbi.nlm.nih.gov/39360077/,dupilumab; upadacitinib,,,4,no
39361494,pubmed,Effects of Tralokinumab on Clinical and Laboratory Indexes in Atopic Dermatitis: A 24-Week Real-World Study.,https://pubmed.ncbi.nlm.nih.gov/39361494/,tralokinumab,,,3,si
39362623,pubmed,A Scalable Approach to Assess the Safety of Recently Marketed Systemic Treatments for Atopic Dermatitis in Clinical Practice: First Analysis Cycle of a Sequential Monitoring System.,https://pubmed.ncbi.nlm.nih.gov/39362623/,dupilumab; tralokinumab; upadacitinib; abrocitinib,,,4,no
39363512,pubmed,A Case Series of Refractory Pediatric Atopic Dermatitis Effectively Treated With Dupilumab in Combination With Abrocitinib.,https://pubmed.ncbi.nlm.nih.gov/39363512/,dupilumab; abrocitinib,,,2,no
39368873,pubmed,[Efficacy of biologics for severe asthma on allergic comorbidities].,https://pubmed.ncbi.nlm.nih.gov/39368873/,dupilumab,,,3,no
39370612,pubmed,Upadacitinib for the management of overlapping psoriasis and atopic dermatitis: a case series.,https://pubmed.ncbi.nlm.nih.gov/39370612/,upadacitinib,,,1,no
39378322,pubmed,Effectiveness and safety of upadacitinib retreatment after withdrawal in moderate-to-severe atopic dermatitis: a retrospective study.,https://pubmed.ncbi.nlm.nih.gov/39378322/,upadacitinib,,,4,no
39379428,pubmed,The therapeutic effect of 1-palmitoyl-2-linoleoyl-3-acetyl-rac-glycerol on chemically induced atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39379428/,abrocitinib,,,3,no
39381449,pubmed,Erythroderma Following Pfizer-BioNTech COVID-19 Vaccination in a Patient With Atopic Dermatitis: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/39381449/,dupilumab,,,3,no
39387178,pubmed,"Upadacitinib in Moderate-to-Severe Atopic Dermatitis: Real-Life Study of Long-Term Efficacy, Safety and Correlation Between Clinical Effectiveness and Subjective Perception of Disease.",https://pubmed.ncbi.nlm.nih.gov/39387178/,atopic_dermatitis,,,1,si
39388584,pubmed,Three-year observational study on the ​long-term efficacy and safety of dupilumab in elderly patients with severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39388584/,dupilumab,,,1,no
39389429,pubmed,Real-world treatment outcomes of systemic treatments for moderate-to-severe atopic dermatitis in children aged less than 12 years: 2-year results from PEDIatric STudy in Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39389429/,dupilumab,,,3,si
39389612,pubmed,Short-term effectiveness and safety of abrocitinib in adults with moderate-to-severe atopic dermatitis: results from a 16-week real-world multicenter retrospective study - il AD (Italian landscape atopic dermatitis).,https://pubmed.ncbi.nlm.nih.gov/39389612/,dupilumab; abrocitinib,,,4,si
39389711,pubmed,Current and Emerging Biologics for Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/39389711/,dupilumab; tralokinumab; lebrikizumab; nemolizumab,,,1,no
39396818,pubmed,Five-year real-world drug survival of dupilumab in severe atopic dermatitis and associate predictors.,https://pubmed.ncbi.nlm.nih.gov/39396818/,dupilumab,,,3,no
39400316,pubmed,The use of upadacitinib to successfully treat eczematized psoriasis.,https://pubmed.ncbi.nlm.nih.gov/39400316/,upadacitinib,,,1,no
39405928,pubmed,Comparative effectiveness of upadacitinib versus dupilumab for moderate-to-severe atopic dermatitis: A retrospective cohort study.,https://pubmed.ncbi.nlm.nih.gov/39405928/,dupilumab; upadacitinib,,,4,si
39406018,pubmed,Upadacitinib counteracts hepatic lipid deposition via the repression of JAK1/STAT3 signaling and AMPK/autophagy-mediated suppression of ER stress.,https://pubmed.ncbi.nlm.nih.gov/39406018/,upadacitinib,,,3,no
39412782,pubmed,"Drug Survival of Dupilumab, Methotrexate, and Cyclosporine A in Children With Atopic Dermatitis.",https://pubmed.ncbi.nlm.nih.gov/39412782/,dupilumab,,,5,no
39419511,pubmed,Real-world burden of atopic dermatitis: Austrian and Swiss data from the MEASURE-AD study.,https://pubmed.ncbi.nlm.nih.gov/39419511/,dupilumab,,,3,no
39420803,pubmed,Improvement in Atopic Dermatitis and Recurrent Infection With Dupilumab in Children With Distinct Genetic Types of Hyper-IgE Syndrome: A Case Series and Literature Review.,https://pubmed.ncbi.nlm.nih.gov/39420803/,dupilumab,,,1,no
39425593,pubmed,Treatment of atopic dermatitis with abrocitinib in real practice in Spain: efficacy and safety results from a 24-week multicenter study.,https://pubmed.ncbi.nlm.nih.gov/39425593/,abrocitinib,,,4,si
